"FECHA_CORTE,""FECHA_EMISION"",""MES_FACTURACION"",""COD_EMPRESA"",""RAZON_SOCIAL"",""GRUPO"",""COD_SIS_ELECTR"",""COD_TARIFA"",""ATARIFA"",""USO"",""SUMINISTROS"",""PROMEDIO_CONSUMO"""
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1109,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,201,8"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1109,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,97,52"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1109,4,""1P2E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,2,0"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE3099,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,5,635"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1099,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,5"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE3099,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,2,164"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0094,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,315"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0098,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,14"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0094,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,189"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0094,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,15290,9"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE1227,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,2,1039"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0098,2,""2P2E-MT                                                                                                                                               "",Industrial,1,64"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR0227,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,16,62"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1199,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,422,5"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0094,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,46"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1099,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,1,0"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0106,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,9,451"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SE0227,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,10"
"20250306,""20220131"",""202201"",ELN ,ELECTRO NORTE S.A.,PUBLICAS,SR1100,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,95,8"
